,price,power
0,3.1307001339644756,201.0
1,3.1570004211501135,201.0
2,3.175592470351842,201.0
3,3.177845475310209,201.0
4,3.197243524741087,206.0
5,3.200915499491208,201.0
6,3.2044117222573782,201.0
7,3.2107630047576503,201.0
8,3.2108436531709366,201.0
9,3.214867803470662,201.0
10,3.2186758048655335,201.0
11,3.2186758048655335,201.0
12,3.2186758048655335,201.0
13,3.2186758048655335,206.0
14,3.21879582166803,201.0
15,3.222469360378331,201.0
16,3.2272010736141907,201.0
17,3.234355395716587,201.0
18,3.2367157429965316,201.0
19,3.25323860349571,206.0
20,3.2535477463994784,201.0
21,3.2546289945740186,206.0
22,3.2555934078033633,201.0
23,3.2565568918358894,201.0
24,3.2580580757433566,206.0
25,3.2626630188361436,201.0
26,3.266179169984067,206.0
27,3.270253115727949,201.0
28,3.2731745982755793,206.0
29,3.273932030616279,206.0
30,3.2771447329921766,206.0
31,3.2771447329921766,206.0
32,3.2780876845000466,206.0
33,3.2786530289040616,206.0
34,3.279029747687948,206.0
35,3.2807608285402083,206.0
36,3.2846635654062037,206.0
37,3.2853374955676204,206.0
38,3.2908615466408215,201.0
39,3.2914941165701923,201.0
40,3.2930552230424524,201.0
41,3.2936492898181755,206.0
42,3.29379775138546,206.0
43,3.2939832973550063,201.0
44,3.295392322765179,206.0
45,3.2954664270299134,206.0
46,3.29565166367025,201.0
47,3.29565166367025,206.0
48,3.2957627891866355,201.0
49,3.2957627891866355,206.0
50,3.295799828281404,201.0
51,3.295836866004329,206.0
52,3.295836866004329,206.0
53,3.3004558118606235,206.0
54,3.301303378841512,206.0
55,3.3028124797407545,206.0
56,3.303143441186767,201.0
57,3.303253737332029,206.0
58,3.3050168231881862,206.0
59,3.305090217683632,206.0
60,3.305933867435642,206.0
61,3.3088993275157894,206.0
62,3.310360514990379,206.0
63,3.3105430133940246,206.0
64,3.314004169959778,206.0
65,3.314149640374989,206.0
66,3.3141860046725258,201.0
67,3.3141860046725258,206.0
68,3.3160025355989236,206.0
69,3.3202042224526234,206.0
70,3.3209629889515493,206.0
71,3.3212518914850673,206.0
72,3.3214324131932926,206.0
73,3.3232358401924436,201.0
74,3.327909585892323,201.0
75,3.327909585892323,206.0
76,3.3284474612974915,206.0
77,3.32862668882732,201.0
78,3.32862668882732,206.0
79,3.32862668882732,206.0
80,3.32862668882732,206.0
81,3.328985047548231,206.0
82,3.3306676154716284,201.0
83,3.331025243685153,206.0
84,3.331060999473125,206.0
85,3.331382744046461,206.0
86,3.3317043851335217,206.0
87,3.3317758468836502,201.0
88,3.331847303527362,206.0
89,3.3319544789199944,206.0
90,3.332025922800857,206.0
91,3.3321330790526336,206.0
92,3.3321687952517194,206.0
93,3.334772638280914,290.0
94,3.335484838296774,206.0
95,3.3374763041043023,206.0
96,3.3380090597063976,206.0
97,3.338257581888281,206.0
98,3.338328576883164,206.0
99,3.339605625655514,206.0
100,3.3398183086523106,206.0
101,3.3398537514211033,206.0
102,3.342190201082123,206.0
103,3.3439919078913762,206.0
104,3.3446270301737613,206.0
105,3.3464595652228213,206.0
106,3.3475504424313796,206.0
107,3.348042706857635,206.0
108,3.349904087274605,206.0
109,3.350430264608502,206.0
110,3.352847120721109,206.0
111,3.3546297458458207,206.0
112,3.354978907860541,206.0
113,3.359506954607946,201.0
114,3.3602017609586357,206.0
115,3.3602017609586357,206.0
116,3.3603753871419,206.0
117,3.363530127932397,206.0
118,3.3638415951183864,206.0
119,3.36404918602665,206.0
120,3.3655356611080696,206.0
121,3.365708363731852,290.0
122,3.365950097308096,206.0
123,3.3670544215394544,206.0
124,3.367123401328404,206.0
125,3.367123401328404,206.0
126,3.367226862091002,206.0
127,3.367226862091002,206.0
128,3.367226862091002,206.0
129,3.367295829986474,206.0
130,3.367295829986474,290.0
131,3.3741344621124663,206.0
132,3.381810667861965,206.0
133,3.383949488252602,290.0
134,3.3842207574550387,206.0
135,3.3843224644373104,206.0
136,3.3843902633457743,206.0
137,3.3843902633457743,206.0
138,3.385440559049717,206.0
139,3.3903723350233217,290.0
140,3.3907429237582964,206.0
141,3.3939041841680133,206.0
142,3.3944748359013284,206.0
143,3.397155892502435,206.0
144,3.397222826906744,206.0
145,3.3972897568311384,206.0
146,3.397457062046432,290.0
147,3.397657791363623,206.0
148,3.3976912423328676,206.0
149,3.400296976418991,206.0
150,3.4005304926744517,290.0
151,3.40083064775683,206.0
152,3.4008639927609177,206.0
153,3.401130712773168,206.0
154,3.401130712773168,290.0
155,3.4011640477732543,206.0
156,3.4011973816621555,206.0
157,3.407841924380824,206.0
158,3.409463126079188,290.0
159,3.410784610298061,206.0
160,3.4174315581009025,206.0
161,3.4175627357484197,206.0
