,price,power
0,5.295814236329918,630.0
1,5.5012418838808355,641.0
2,5.5174328159418105,641.0
3,5.5333697256863825,641.0
4,5.536924734352583,641.0
5,5.541247858760886,641.0
6,5.54125962358211,630.0
7,5.541263545158426,641.0
8,5.556055562626746,641.0
9,5.556441886757492,641.0
10,5.55900715293621,641.0
11,5.560296941647445,641.0
12,5.579352396278024,641.0
13,5.583477511612553,630.0
14,5.594711379601839,641.0
15,5.598403440308386,630.0
16,5.616742006334332,630.0
17,5.620368256489822,630.0
18,5.623656430176916,630.0
19,5.634775317352922,630.0
20,5.634786031734301,641.0
21,5.643462598066889,630.0
22,5.666039069745543,630.0
23,5.66815529701305,630.0
24,5.700109069289892,630.0
25,5.723372661087764,630.0
26,6.3967629746590475,759.0
27,6.659287509406681,759.0
